"","link_url","is_climate_post","n"
"1224","https://www.amazon.de/TrustWHO-OV-Lilian-Franck/dp/B086CBKF9R",0,2
"1225","https://www.amazon.de/Upside-Magnus/dp/B0BV4CRNW4/ref=sr_1_6?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=1NXY5KW0FL8Z6&keywords=Magnus+Upside+CD&qid=1676033020&sprefix=magnus+upside+cd%2Caps%2C77&sr=8-6",0,2
"1226","https://www.amazon.de/Urbano-Monte-Karte-flache-karte/dp/B07BBQB5K1",0,2
"1227","https://www.amazon.de/Vaxxed-2-Das-Ende-Schweigens/dp/B084JH1M6Y/ref=tmm_aiv_swatch_0?_encoding=UTF8&qid=&sr=",0,2
"1228","https://www.amazon.de/Virus-Stanley-Johnson/dp/1913606309",0,2
"1229","https://www.amazon.de/Vorsicht-Gaslighting-Gehirnw%C3%A4sche-Trick-Manipulatoren-Selbstbewusstsein/dp/1647802016",0,2
"1230","https://www.amazon.de/WATTSTUNDE-Solarkoffer-ULTRA-LIGHT-WS100SUL/dp/B089KLK2J9?_encoding=UTF8&pd_rd_w=L7A5A&content-id=amzn1.sym.36ac740c-086e-4be9-902b-dd4493c938a7&pf_rd_p=36ac740c-086e-4be9-902b-dd4493c938a7&pf_rd_r=9KSFY2ZXFDRK9B33K56B&pd_rd_wg=SEqmm&pd_rd_r=ad8c3d33-c8a1-4324-9656-47d65fc0d43b&linkCode=li2&tag=bepefo-21&linkId=e064ff6e52384ad61ab52c90165a0879&language=de_DE&ref_=as_li_ss_il",0,2
"1231","https://www.amazon.de/WATTSTUNDE-Solarkoffer-ULTRA-LIGHT-WS100SUL/dp/B089KLK2J9?_encoding=UTF8&pd_rd_w=hTMu1&content-id=amzn1.sym.41b7e53c-0745-4c02-89a0-d1731ab85153&pf_rd_p=41b7e53c-0745-4c02-89a0-d1731ab85153&pf_rd_r=FJQ11QJKRR4W4B3EJAKF&pd_rd_wg=CU9ax&pd_rd_r=112f7c93-06be-4016-bfad-f4e7667140b6&linkCode=li2&tag=bepefo-21&linkId=6ce8380bff668778dade9c967a46e4cc&language=de_DE&ref_=as_li_ss_il",0,2
"1232","https://www.amazon.de/Weg-69-Die-fals",0,2
"1233","https://www.amazon.de/Weltoktober-Wer-plant-sozialistische-Weltregierung/dp/3946168019/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=&sr=",0,2
"1234","https://www.amazon.de/Wenn-das-die-Patienten-w%C3%BCssten/dp/3938656751",0,2
"1235","https://www.amazon.de/Wie-wir-n%C3%A4chste-Pandemie-verhindern/dp/3492071708?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=38FV8I6TV76CH&keywords=Bill+Gates&qid=1651813849&sprefix=bill+gates%2Caps%2C286&sr=8-2&linkCode=li2&tag=bepefo-21&linkId=bbeac3c8bef44ce730b7d1f4b7c91f5a&language=de_DE&ref_=as_li_ss_il",0,2
"1236","https://www.amazon.de/XXX-Communicated-Rebel-Without-Luke-Ford",0,2
"1237","https://www.amazon.de/Zauberer-Zwerge-Riesen-Ritter-Geheimnisse/dp/B08BDYHS8V/ref=as_li_ss_tl?_encoding=UTF8&qid=1605482607&sr=8-1&linkCode=sl1&tag=innovativ6000-21&linkId=8819fb84e88407909b605a086d148f01&language=de_DE",0,2
"1238","https://www.amazon.de/dp/0393310728/ref=cm_sw_r_apan_glt_i_ZTKCGJZ2TMB24GN2VD6N?_encoding=UTF8&psc=1",0,2
"1239","https://www.amazon.de/dp/1789870003/ref=cm_sw_r_oth_api_i_fuskFbWJHY4XD",0,2
"1240","https://www.amazon.de/dp/294",0,2
"1241","https://www.amazon.de/dp/3948565104",0,2
"1242","https://www.amazon.de/dp/3948565104/",0,2
"1243","https://www.amazon.de/dp/3959724454/ref=cm_sw_r_cp_apa_fabc_dEp9FbKPB1RD0",0,2
"1244","https://www.amazon.de/dp/B001HJIJFG/?tag=knn-21",0,2
"1245","https://www.amazon.de/dp/B00295AZ90/ref=pe_27091401_487024491_TE_item",0,2
"1246","https://www.amazon.de/dp/B0042RXXGK/?tag=knn-21",0,2
"1247","https://www.amazon.de/dp/B009GOLGKE?ref=myi_title_dp",0,2
"1248","https://www.amazon.de/dp/B00CT0GJYK/?tag=knn-21",0,2
"1249","https://www.amazon.de/dp/B00CYTM436/?tag=knn-21",0,2
"1250","https://www.amazon.de/dp/B00DX5GBN4?ref=myi_title_dp",0,2
"1251","https://www.amazon.de/dp/B00DX5GL3E?ref=myi_title_dp",0,2
"1252","https://www.amazon.de/dp/B00DX5GOJ0?ref=myi_title_dp",0,2
"1253","https://www.amazon.de/dp/B00DX5GQVG?ref=myi_title_dp",0,2
"1254","https://www.amazon.de/dp/B00DX5GR1U?ref=myi_title_dp",0,2
"1255","https://www.amazon.de/dp/B00FPWZANU?ref=myi_title_dp",0,2
"1256","https://www.amazon.de/dp/B00YEGIHAQ/?tag=knn-21",0,2
"1257","https://www.amazon.de/dp/B0171IRNU8",0,2
"1258","https://www.amazon.de/dp/B01LW6YVJ5/ref=cm_sw_r_cp_apa_i_8tSWDbMDZDBTA",0,2
"1259","https://www.amazon.de/dp/B01MZ6HH02/?tag=knn-21",0,2
"1260","https://www.amazon.de/dp/B07NRRW7JJ/ref=sr_1_1?__mk_de_DE=\xc5M\xc5\u017d\xd5\xd1&dchild=1&keywords=magnesium+nuvi+health&qid=1592378576&sr=8-1&tag=ge60-21",0,2
"1261","https://www.amazon.de/dp/B07ZCD14DP",0,2
"1262","https://www.amazon.de/dp/B083RCZ7Z7/ref=cm_sw_r_other_apa_i_NxIkEbW8MSYX2",0,2
"1263","https://www.amazon.de/dp/B087SM4X9R/ref=cm_sw_r_wa_awdo_t1_uOm8Eb695XFPS",0,2
"1264","https://www.amazon.de/dp/B08CWCW4YB",0,2
"1265","https://www.amazon.de/dp/B08PFR9GH4/ref=cm_sw_r_em_apa_fabc_sj92FbSDB20HZ",0,2
"1266","https://www.amazon.de/dp/B095GCZL9F/ref=cm_sw_r_apan_i_KN8N9SXRJ7P8WNBAKPH1",0,2
"1267","https://www.amazon.de/dp/B09FV4HMBB?tag=feiyr-21",0,2
"1268","https://www.amazon.de/dp/B09GXTX5DM?_encoding=UTF8&aaxitk=c4c0edb16aae0392c65e970409bfc128&hsa_cr_id=9848564680202&pd_rd_plhdr=t&pd_rd_r=ad1b7736-ab03-4ad1-b9e7-da64d07e3b4a&pd_rd_w=qFJX5&pd_rd_wg=YxOun&linkCode=li2&tag=bepefo-21&linkId=47b649d06de01cd52b0b5cdbc5f9e511&language=de_DE&ref_=as_li_ss_il",0,2
"1269","https://www.amazon.de/dp/B09GXY2QZ3?_encoding=UTF8&aaxitk=ab8ecd12c57808ee33646dc01d054dc8&hsa_cr_id=6350615860802&pd_rd_plhdr=t&pd_rd_r=68ba688f-0404-4402-96e7-f3ddb485fbcb&pd_rd_w=snRiz&pd_rd_wg=u5bdC&linkCode=li2&tag=bepefo-21&linkId=5c5147a6a4c0d71366d3f533ab430928&language=de_DE&ref_=as_li_ss_il",0,2
"1270","https://www.amazon.de/dp/B09NF37GYM",0,2
"1271","https://www.amazon.de/dp/B09NGZCLRL",0,2
"1272","https://www.amazon.de/dp/B09P2RRDN5?customId=B078RZCQZR&th=1",0,2
"1273","https://www.amazon.de/dp/B09RTYYYPV",0,2
"1274","https://www.amazon.de/dp/B09S27PLLB",1,2
"1275","https://www.amazon.de/dp/B09T3LY9PM/ref=cm_sw_r_apan_i_B61320F26EYV0C401DQ4",0,2
"1276","https://www.amazon.de/dp/B09VM7RPZN",0,2
"1277","https://www.amazon.de/dp/B09WGDNS2J",0,2
"1278","https://www.amazon.de/dp/B09XZBXZ69/ref=sr_1_2?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=O3BOEEHK62LZ&keywords=hardcore-Kinder-Satanismus&qid=1650087371&s=books&sprefix=hardcore-kinder-satanismus%2Cstripbooks%2C82&sr=1-2",0,2
"1279","https://www.amazon.de/dp/B09ZV3RQ9K/ref=dm_rwpmb_pur_Ind_albm_unrg",0,2
"1280","https://www.amazon.de/dp/B0B3WFLGYZ",0,2
"1281","https://www.amazon.de/dp/B0BCCVQ6NC/ref=sr_1_1?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3N86YVTXMKOJH&keywords=grandt+neue+weltordnung&qid=1662004512&s=books&sprefix=grandt+neue+weltordnung%2Cstripbooks%2C75&sr=1-1",0,2
"1282","https://www.amazon.de/dp/B0BMDRQ8TT",0,2
"1283","https://www.amazon.de/dp/B0BQQLY7XR",0,2
"1284","https://www.amazon.de/dp/B0BW2VKQCP/ref=cm_sw_r_as_gl_apa_gl_i_0C6ET6QM9V52PMACZ47B?linkCode=ml1&tag=clemens810-21",0,2
"1285","https://www.amazon.de/dreizehnte-Stamm-Reich-Khasaren-sein/dp/3881998780/ref=cm_cr_arp_d_product_top?ie=UTF8",0,2
"1286","https://www.amazon.de/enjoysolar%C2%AE-Monokristallin-Solarmodul-Solarpanel-Wohnmobil/dp/B07694QVYP?crid=2WO452ROTR9D6&keywords=solarpanel&qid=1650442662&sprefix=solar%2Caps%2C184&sr=8-15&th=1&linkCode=li2&tag=bepefo-21&linkId=148c9d6948b9ac358bb0518783095a4e&language=de_DE&ref_=as_li_ss_il",0,2
"1287","https://www.amazon.de/exec/obidos/ASIN/1094149683/wwwoliverjani-21",0,2
"1288","https://www.amazon.de/exec/obidos/ASIN/3853714676/wwwoliverjani-21",0,2
"1289","https://www.amazon.de/exec/obidos/ASIN/386445686X/wwwoliverjani-21",0,2
"1290","https://www.amazon.de/exec/obidos/ASIN/3959723040/wwwoliverjani-21",0,2
"1291","https://www.amazon.de/exec/obidos/ASIN/B07XXD5FVD/wwwoliverjani-21",0,2
"1292","https://www.amazon.de/exec/obidos/ASIN/B081T3FWWJ/wwwoliverjani-21",0,2
"1293","https://www.amazon.de/exec/obidos/ASIN/B082WPHM14/wwwoliverjani-21",0,2
"1294","https://www.amazon.de/exec/obidos/ASIN/B08S4TJZJ7/wwwoliverjani-21",0,2
"1295","https://www.amazon.de/garantierte-Verkaufserfolg-Mit-6-Verkaufsstrategie/dp/3643123264",0,2
"1296","https://www.amazon.de/gef%C3%A4hrlichste-aller-Religionen-Larken-Rose/dp/1792035829/ref=sr_1_1?crid=1VZ9ZITCI5X5Z&keywords=larken+rose+die+gef%C3%A4hrlichste+aller+religionen&qid=1675159118&sprefix=Larken+Rose%2Caps%2C1788&sr=8-1",0,2
"1297","https://www.amazon.de/gp/aw/d/B087SM4X9R/ref=tmm_pap_title_0?ie=UTF8&qid=1590050243&sr=8-1",0,2
"1298","https://www.amazon.de/gp/aw/d/B08PJP59VF/ref=dbs_a_w_dp_b08pjp59vf",0,2
"1299","https://www.amazon.de/gp/customer-reviews/R1BUCGQSHVIBR?ref=pf_vv_at_pdctrvw_srp",0,2
"1300","https://www.amazon.de/gp/product/0991821149/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=0991821149&linkCode=as2&tag=pt0e-21&linkId=9a4ebdaa88b2eb7c248831e76fcaa8f4",0,2
"1301","https://www.amazon.de/gp/product/1098692438/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=1098692438&linkCode=as2&tag=pt0e-21&linkId=8bc99f7fa30c335084ed87212d4d6f6f",0,2
"1302","https://www.amazon.de/gp/product/1687139660/ref=as_li_qf_asin_il_tl?ie=UTF8&tag=marielra-21&creative=6742&linkCode=as2&creativeASIN=1687139660&linkId=1108b8ad85944809b5b6b8270d141840",0,2
"1303","https://www.amazon.de/gp/product/1687139660/ref=as_li_tl?ie=UTF8&tag=cmfhypnohisto-21&camp=1638&creative=6742&linkCode=as2&creativeASIN=1687139660&linkId=52e9444abf668e89f79536d3484135f1",0,2
"1304","https://www.amazon.de/gp/product/1798266601/",0,2
"1305","https://www.amazon.de/gp/product/3347165535/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3347165535&linkCode=as2&tag=tag01b-21&linkId=9649492e8027ce58edebde5b56f394d2",0,2
"1306","https://www.amazon.de/gp/product/3446256687/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3446256687&linkCode=as2&tag=pt0e-21&linkId=5e9eca2bcc3c57d918a20cc48ba24eca",0,2
"1307","https://www.amazon.de/gp/product/3579086626/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3579086626&linkCode=as2&tag=pt0e-21&linkId=3bdb7f92216e0653beb633be0a7859a9",0,2
"1308","https://www.amazon.de/gp/product/3732202550/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3732202550&linkCode=as2&tag=pt0e-21&linkId=35ce18dbe0a0449c50ace54d915ded5b",0,2
"1309","https://www.amazon.de/gp/product/3738642374/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3738642374&linkCode=as2&tag=pt0e-21&linkId=c7496466178bf3bf18ca60f95c4cda33",0,2
"1310","https://www.amazon.de/gp/product/374230058X/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=374230058X&linkCode=as2&tag=pt0e-21&linkId=a949dcb33c30fac8c59290e5afcd478e",0,2
"1311","https://www.amazon.de/gp/product/3826696646/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3826696646&linkCode=as2&tag=pt0e-21&linkId=954a7aa9b1e6f990f8ccedb4acb0816d",0,2
"1312","https://www.amazon.de/gp/product/3831203946/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3831203946&linkCode=as2&tag=pt0e-21&linkId=e2acb56de009cc38bedcd1f0d4b59013",0,2
"1313","https://www.amazon.de/gp/product/3853714498/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3853714498&linkCode=as2&tag=pt0e-21&linkId=7371ea8837f19b85796169102262d64b",0,2
"1314","https://www.amazon.de/gp/product/3864453909/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3864453909&linkCode=as2&tag=pt0e-21&linkId=16276f0eb7ce1cf70b4dd869bcf967e3",0,2
"1315","https://www.amazon.de/gp/product/3864455618/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3864455618&linkCode=as2&tag=pt0e-21&linkId=f28125d3c965932fb27bd112190c5825",0,2
"1316","https://www.amazon.de/gp/product/3864456126/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3864456126&linkCode=as2&tag=pt0e-21&linkId=04171a99dc3421d65b6bc44e19c0e7ef",0,2
"1317","https://www.amazon.de/gp/product/3864456878/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3864456878&linkCode=as2&tag=pt0e-21&linkId=b4a22786a6c5d355ffb0380128407fee",0,2
"1318","https://www.amazon.de/gp/product/3864458358/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3864458358&linkCode=as2&tag=bepefo-21&linkId=bd37887d5c5cfe0bb5b691d56b4a2c1d",0,2
"1319","https://www.amazon.de/gp/product/3864458463/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3864458463&linkCode=as2&tag=bepefo-21&linkId=382b3de85c914ff662322719df208ff1",0,2
"1320","https://www.amazon.de/gp/product/3864893070/ref=as_li_tl?ie=UTF8&amp;camp=1638&amp;creative=6742&amp;creativeASIN=3864893070&amp;linkCode=as2&amp;tag=bepefo-21&amp;linkId=b2b6371e6b7d3073de4655c89a4aa4ee",0,2
"1321","https://www.amazon.de/gp/product/3867283257/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3867283257&linkCode=as2&tag=pt0e-21&linkId=b5eb840896518c4dc6129940d46e3ab9",0,2
"1322","https://www.amazon.de/gp/product/3867745684/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3867745684&linkCode=as2&tag=pt0e-21&linkId=30b09f67675b0d1a52342c7da70ca361",0,2
"1323","https://www.amazon.de/gp/product/3868200266/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3868200266&linkCode=as2&tag=bepefo-21&linkId=06863117da3c3955b3c41f83f498f268",0,2
"1324","https://www.amazon.de/gp/product/3890946852/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3890946852&linkCode=as2&tag=pt0e-21&linkId=4c3d9592b4ead6c0f2957dbe195e9f92",0,2
"1325","https://www.amazon.de/gp/product/389180072X/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=389180072X&linkCode=as2&tag=pt0e-21&linkId=6f3514b0f8696d8ffd038034335a9493",0,2
"1326","https://www.amazon.de/gp/product/3938656492/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3938656492&linkCode=as2&tag=pt0e-21&linkId=0ee2d2c957a7ce80541b85c66a14532c",0,2
"1327","https://www.amazon.de/gp/product/3938656492/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3938656492&linkCode=as2&tag=pt0e-21&linkId=b2aa28782e96b4fb002b893ec0e2aef9",0,2
"1328","https://www.amazon.de/gp/product/3938656891/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3938656891&linkCode=as2&tag=pt0e-21&linkId=e9b1cf31f2f447542044f5ed8166a8bf",0,2
"1329","https://www.amazon.de/gp/product/3941956787/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3941956787&linkCode=as2&tag=pt0e-21&linkId=7c52912a08f38404cdf0038583edf03c",0,2
"1330","https://www.amazon.de/gp/product/3947048017/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3947048017&linkCode=as2&tag=pt0e-21&linkId=4f91559cfce8b10642eb40535dc33b29",0,2
"1331","https://www.amazon.de/gp/product/3947048017/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3947048017&linkCode=as2&tag=pt0e-21&linkId=af645808889d2c56f563b3dc89ef5afc",0,2
"1332","https://www.amazon.de/gp/product/394704805X/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=394704805X&linkCode=as2&tag=pt0e-21&linkId=3f9eba2f7ce291c6807f7fd30c50b3b8",0,2
"1333","https://www.amazon.de/gp/product/3947048076/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3947048076&linkCode=as2&tag=pt0e-21&linkId=17a01cd780e20dd386ec2ea4b68411df",0,2
"1334","https://www.amazon.de/gp/product/3956211340/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3956211340&linkCode=as2&tag=pt0e-21&linkId=0bb53fe21bbbb311b822832cceebd212",0,2
"1335","https://www.amazon.de/gp/product/3956211359/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3956211359&linkCode=as2&tag=pt0e-21&linkId=cdb4709bfdd8a5f7c64870d58eee9556",0,2
"1336","https://www.amazon.de/gp/product/3956280172/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3956280172&linkCode=as2&tag=pt0e-21&linkId=ba44d2a22f1f60df9b47e953c2828fe5",0,2
"1337","https://www.amazon.de/gp/product/395652263X/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=395652263X&linkCode=as2&tag=pt0e-21&linkId=4175c2785802795eef15c6aa68b142b5",0,2
"1338","https://www.amazon.de/gp/product/395652263X/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=395652263X&linkCode=as2&tag=pt0e-21&linkId=55bd2930cef99b3289ee62d702f44a20",0,2
"1339","https://www.amazon.de/gp/product/3958031277/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=3958031277&linkCode=as2&tag=pt0e-21&linkId=800401ca2d1e5de525899d3cba2109cb",0,2
"1340","https://www.amazon.de/gp/product/B009GOLALO",0,2
"1341","https://www.amazon.de/gp/product/B00B0DH1CQ",0,2
"1342","https://www.amazon.de/gp/product/B00BVL9C7E",0,2
"1343","https://www.amazon.de/gp/product/B00DX5GRY2",0,2
"1344","https://www.amazon.de/gp/product/B00FNI4S5W",0,2
"1345","https://www.amazon.de/gp/product/B01E76Q5XI",0,2
"1346","https://www.amazon.de/gp/product/B01ECDNUCK",0,2
"1347","https://www.amazon.de/gp/product/B01ETALWYY/ref=as_li_qf_asin_il_tl?ie=UTF8&tag=marielra-21&creative=6742&linkCode=as2&creativeASIN=B01ETALWYY&linkId=cbf6da5d3b086fa3048d510cdf02513b",0,2
"1348","https://www.amazon.de/gp/product/B01GMX9GCQ/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B01GMX9GCQ&linkCode=as2&tag=httpwwwbatter-21&linkId=2483ef5bee94b4dec35b2a2c1764f013",0,2
"1349","https://www.amazon.de/gp/product/B01H21JEHO/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B01H21JEHO&linkCode=as2&tag=bepefo-21&linkId=0383441bb807986bc8de99e504fdcfc2",0,2
"1350","https://www.amazon.de/gp/product/B01IF41SHQ/ref=ppx_yo_dt_b_asin_title_o01_s00?ie=UTF8&psc=1",0,2
"1351","https://www.amazon.de/gp/product/B0725X1B5D/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B0725X1B5D&linkCode=as2&tag=pt0e-21&linkId=f3b5a4001426c2c48a2c2217d777d263",0,2
"1352","https://www.amazon.de/gp/product/B074CL5W23/ref=as_li_qf_asin_il_tl?ie=UTF8&tag=marielra-21&creative=6742&linkCode=as2&creativeASIN=B074CL5W23&linkId=467982a3da102d5bd6a133fc3a0395e0",0,2
"1353","https://www.amazon.de/gp/product/B077VWFTQV/ref=as_li_qf_asin_il_tl?ie=UTF8&tag=marielra-21&crea",0,2
"1354","https://www.amazon.de/gp/product/B0785JHCYK/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B0785JHCYK&linkCode=as2&tag=bepefo-21&linkId=e31f427fc7bf697a302bb05d455d3bfb",0,2
"1355","https://www.amazon.de/gp/product/B079P7HJ81/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B079P7HJ81&linkCode=as2&tag=bepefo-21&linkId=97dfa0826932b5579d1d20f83d7395b0",0,2
"1356","https://www.amazon.de/gp/product/B07D19PGVV",0,2
"1357","https://www.amazon.de/gp/product/B07F8B5FDH",0,2
"1358","https://www.amazon.de/gp/product/B07FBN2K3F",0,2
"1359","https://www.amazon.de/gp/product/B07J5K976V/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B07J5K976V&linkCode=as2&tag=pt0e-21&linkId=ff699a19ecd5cf1623bf8f5268e3f122",0,2
"1360","https://www.amazon.de/gp/product/B07K491KDK/ref=ppx_yo_dt_b_asin_image_o03_s00?ie=UTF8&psc=1",0,2
"1361","https://www.amazon.de/gp/product/B07SPSVWK7/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B07SPSVWK7&linkCode=as2&tag=bepefo-21&linkId=0a8bededf5a6f1cd1a8e829ca1ebcb32",0,2
"1362","https://www.amazon.de/gp/product/B0819SVQVX/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B0819SVQVX&linkCode=as2&tag=bepefo-21&linkId=0d186e4ce81699e8bd559681f21938a6",0,2
"1363","https://www.amazon.de/gp/product/B0819SVQVX/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B0819SVQVX&linkCode=as2&tag=bepefo-21&linkId=481c78875284b1cac6420ede6d6d9f21",0,2
"1364","https://www.amazon.de/gp/product/B082HMKHXV/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B082HMKHXV&linkCode=as2&tag=bepefo-21&linkId=d17aeacc980c62c869a3cf45e7215614",0,2
"1365","https://www.amazon.de/gp/product/B08664KK63/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B08664KK63&linkCode=as2&tag=bepefo-21&linkId=074e0accdc51feb247057d27dd958c59",0,2
"1366","https://www.amazon.de/gp/product/B087SM4X9R/ref=as_li_qf_asin_il_tl?ie=UTF8&tag=antiilluminat-21&creative=6742&linkCode=as2&creativeASIN=B087SM4X9R&linkId=4256f227642261660cba304f8e034db4",0,2
"1367","https://www.amazon.de/gp/product/B08DCNWMNV/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B08DCNWMNV&linkCode=as2&tag=bepefo-21&linkId=fc4f2785db63581aef3df0c3730e97dd",0,2
"1368","https://www.amazon.de/gp/product/B08GX15YWK/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B08GX15YWK&linkCode=as2&tag=bepefo-21&linkId=fe53bcfcea0fb632e6e2762259de46ca",0,2
"1369","https://www.amazon.de/gp/product/B08GX15YWK/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B08GX15YWK&linkCode=as2&tag=bepefo-21&linkId=fe8eb260ce4049895794d2eaf24c607d",0,2
"1370","https://www.amazon.de/gp/product/B08KQ6345K/ref=ppx_yo_dt_b_asin_title_o04_s00?ie=UTF8&psc=1",0,2
"1371","https://www.amazon.de/gp/product/B08LDZSF72/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B08LDZSF72&linkCode=as2&tag=bepefo-21&linkId=41f8bfb00cbd7cb4770a753fcc6d52d5",0,2
"1372","https://www.amazon.de/gp/product/B097QCG571/ref=as_li_tl?ie=UTF8&camp=1638&creative=6742&creativeASIN=B097QCG571&linkCode=as2&tag=bepefo-21&linkId=f315b5dfa120f48b3da6330395296820",0,2
"1373","https://www.amazon.de/gp/product/B09MJ1LNZL/ref=as_li_tl?ie=UTF8&tag=cmfhypnohisto-21&camp=1638&creative=6742&linkCode=as2&creativeASIN=B09MJ1LNZL&linkId=398ec9f6ea7ed8a1aaad950904b5890d",0,2
"1374","https://www.amazon.de/gp/product/B09R3GD9CS/ref=dbs_a_def_rwt_hsch_vapi_tu00_p1_i1",0,2
"1375","https://www.amazon.de/gp/video/detail/B0B18D44M7/ref=atv_dp_share_cu_r",0,2
"1376","https://www.amazon.de/h%C3%BCnersdorff-Kraftstoff-Kanister-Benzin-Diesel-Gefahrg%C3%BCter/dp/B008O42LJW/ref=sr_1_4",0,2
"1377","https://www.amazon.de/krank-geimpft-Betroffene-Beipackzettel-Kommentaren/dp/394156790X",0,2
"1378","https://www.amazon.de/krank-geimpft-Betroffene-Beipackzettel-Kommentaren/dp/394156790X/ref=sr_1_1?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2Y2WVJFN6P0FG&dchild=1&keywords=krank+geimpft+-+betroffene+erz%C3%A4hlen&qid=1590671637&s=books&sprefix=krank+geimpft%2Cstripbooks%2C210&sr=1-1&tag=pt-6-21",0,2
"1379","https://www.amazon.de/music/player/albums/B0BLW38ZV3?marketplaceId=A1PA6795UKMFR9&musicTerritory=DE&trackAsin=B0BLW825B2&ref=mp_s_a_1_1&keywords=alles+fake+bustek&crid=3U5L2R0GHQ5N5&sprefix=alles+fake+bustek%2Caps%2C120&qid=1668778975&sr=8-1",0,2
"1380","https://www.amazon.de/photos/share/QzP9ucKXnSq2gEOVxcdjq93mmA9r7pSP7HStvcYESnY",0,2
"1381","https://www.amazon.de/prime/qualify",0,2
"1382","https://www.amazon.de/privacy/data-deletion",0,2
"1383","https://www.amazon.de/s?i=stripbooks&rh=p_27%3ATim+Koch&s=relevancerank&text=Tim+Koch&ref=dp_byline_sr_book_1",0,2
"1384","https://www.amazon.de/s?k=beate+bahner&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss_2",0,2
