"","channel_url","n","count","share"
"1","https://t.me/qanonfrance",64,23,0.359375
"2","https://t.me/s/ceuxquinousgouvernement",41,19,0.463414634146341
"3","https://t.me/s/doctolibre",103,19,0.184466019417476
"4","https://t.me/s/cinqminutes",29,11,0.379310344827586
"5","https://t.me/AntiMacronVSGreatReset",9,9,1
"6","https://t.me/deqodeursdu34",19,9,0.473684210526316
"7","https://t.me/s/terminushumain",20,9,0.45
"8","https://t.me/vvinfoFR",22,9,0.409090909090909
"9","https://t.me/ah2020_org_canal",30,7,0.233333333333333
"10","https://t.me/s/valeriebugault",32,7,0.21875
"11","https://t.me/jqhnspartan",15,6,0.4
"12","https://t.me/ChrisInfosTrumpAndCo",12,5,0.416666666666667
"13","https://t.me/emakrusichat",13,5,0.384615384615385
"14","https://t.me/s/bretonscontrelepasssanitaire",13,5,0.384615384615385
"15","https://t.me/s/linfoautrement",23,5,0.217391304347826
"16","https://t.me/LesPangolins",23,4,0.173913043478261
"17","https://t.me/johntrump17",20,4,0.2
"18","https://t.me/s/LesAilesdeLhumanite",18,4,0.222222222222222
"19","https://t.me/s/chloefinfosofficiel",5,4,0.8
"20","https://t.me/actuintel",17,3,0.176470588235294
"21","https://t.me/s/EEResistance",7,3,0.428571428571429
"22","https://t.me/s/FrenchWhistleblowers",6,3,0.5
"23","https://t.me/s/LAutreSonDeCloche",9,3,0.333333333333333
"24","https://t.me/s/francereinfo",7,3,0.428571428571429
"25","https://t.me/s/strategieduchoc",10,3,0.3
"26","https://t.me/LeGrandReveil",2,2,1
"27","https://t.me/complotix",20,2,0.1
"28","https://t.me/qanonafrique",26,2,0.0769230769230769
"29","https://t.me/s/Laveritecensure",10,2,0.2
"30","https://t.me/s/TontonFrancky",5,2,0.4
"31","https://t.me/s/cig_diffusion",5,2,0.4
"32","https://t.me/s/golemsklub",9,2,0.222222222222222
"33","https://t.me/s/samlebelge",4,2,0.5
"34","https://t.me/DQetNS2V06",7,1,0.142857142857143
"35","https://t.me/EARTHQLEANINGTHUNDER2Q2Q",1,1,1
"36","https://t.me/Salim_Laibi_LLP",4,1,0.25
"37","https://t.me/StoryOfBlackBond",3,1,0.333333333333333
"38","https://t.me/beesbuzz",6,1,0.166666666666667
"39","https://t.me/etsicetaitvraitoutca",1,1,1
"40","https://t.me/lemoutonenrag",3,1,0.333333333333333
"41","https://t.me/qode17",5,1,0.2
"42","https://t.me/s/AileaStick",4,1,0.25
"43","https://t.me/s/Janet13_vid",7,1,0.142857142857143
"44","https://t.me/s/ManifestactionsHorsdelEnclos",1,1,1
"45","https://t.me/s/MrBigzedInfosNews",3,1,0.333333333333333
"46","https://t.me/s/QlobalChangeFrance",6,1,0.166666666666667
"47","https://t.me/s/TaranonFrance",4,1,0.25
"48","https://t.me/s/The_Timeline_Post",5,1,0.2
"49","https://t.me/s/VemHiuTyDy",12,1,0.0833333333333333
"50","https://t.me/s/Yoann_B",2,1,0.5
"51","https://t.me/s/akounamatatatv",3,1,0.333333333333333
"52","https://t.me/s/cacestcadeau",3,1,0.333333333333333
"53","https://t.me/s/cocreons",5,1,0.2
"54","https://t.me/s/lesenfantsdumensonge",3,1,0.333333333333333
"55","https://t.me/s/linfoenbref",3,1,0.333333333333333
"56","https://t.me/s/masktombe",3,1,0.333333333333333
"57","https://t.me/s/netizensouljahtv",2,1,0.5
"58","https://t.me/s/ouvrelesyeux",4,1,0.25
"59","https://t.me/s/quartierlibretv",1,1,1
"60","https://t.me/s/thematrixhasyoufollowwhiterabbit",5,1,0.2
"61","https://t.me/xtinedeviersjoncour",1,1,1
